emp_number,satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,salary
PC_Analytics_394,0.11,0.93,6,282,4,0,1,0,sales,low
PC_Analytics_395,0.42,0.56,2,133,3,0,1,0,sales,low
PC_Analytics_396,0.45,0.46,2,128,3,0,1,0,sales,low
PC_Analytics_397,0.46,0.57,2,139,3,0,1,0,sales,low
PC_Analytics_398,0.09,0.79,6,293,5,0,1,0,sales,low
PC_Analytics_399,0.87,0.83,4,265,6,0,1,0,sales,low
PC_Analytics_400,0.1,0.87,6,250,4,0,1,0,sales,low
PC_Analytics_401,0.91,1,5,251,6,0,1,0,sales,low
PC_Analytics_402,0.76,0.92,4,246,5,0,1,0,sales,low
PC_Analytics_403,0.74,1,5,275,5,0,1,0,sales,low
PC_Analytics_404,0.92,0.93,5,240,5,0,1,0,sales,low
PC_Analytics_405,0.76,0.87,5,245,5,0,1,0,sales,low
PC_Analytics_406,0.47,0.5,4,254,4,0,1,0,sales,low
PC_Analytics_407,0.73,0.99,5,241,5,0,1,0,sales,low
PC_Analytics_408,0.09,0.94,6,257,4,0,1,0,sales,low
PC_Analytics_409,0.91,0.92,4,246,5,0,1,0,sales,low
PC_Analytics_410,0.82,0.98,4,233,5,0,1,0,sales,low
PC_Analytics_411,0.28,0.45,6,218,4,0,1,0,accounting,low
PC_Analytics_412,0.84,0.99,4,262,6,0,1,0,accounting,medium
PC_Analytics_413,0.45,0.53,2,138,3,0,1,0,accounting,medium
PC_Analytics_414,0.45,0.54,2,142,3,0,1,0,hr,medium
PC_Analytics_415,0.91,0.97,5,233,5,0,1,0,hr,medium
PC_Analytics_416,0.42,0.48,2,155,3,0,1,0,hr,medium
PC_Analytics_417,0.82,1,4,229,6,0,1,0,hr,medium
PC_Analytics_418,0.11,0.9,6,264,4,0,1,0,technical,medium
PC_Analytics_419,0.42,0.53,3,199,4,0,1,0,technical,medium
PC_Analytics_420,0.82,0.85,4,223,5,0,1,0,technical,medium
PC_Analytics_421,0.09,0.96,6,268,4,0,1,0,technical,medium
PC_Analytics_422,0.1,0.94,6,287,4,0,1,0,technical,medium
PC_Analytics_423,0.86,1,5,257,5,0,1,0,technical,medium
PC_Analytics_424,0.4,0.46,2,143,3,0,1,0,technical,high
PC_Analytics_425,0.45,0.46,2,130,3,0,1,0,technical,low
PC_Analytics_426,0.42,0.51,2,136,3,0,1,0,technical,medium
PC_Analytics_427,0.74,0.92,4,261,5,0,1,0,technical,medium
PC_Analytics_428,0.55,0.6,3,180,4,0,1,0,technical,medium
PC_Analytics_429,0.37,0.45,2,126,3,0,1,0,support,medium
PC_Analytics_430,0.41,0.52,2,127,3,1,1,0,support,low
PC_Analytics_431,0.89,0.65,5,195,6,0,1,0,support,low
PC_Analytics_432,0.41,0.57,2,160,3,0,1,0,support,low
PC_Analytics_433,0.44,0.51,2,150,3,0,1,0,support,low
PC_Analytics_434,0.87,0.84,4,264,6,0,1,0,support,low
PC_Analytics_435,0.1,0.84,6,309,4,0,1,0,support,low
PC_Analytics_436,0.41,0.47,2,135,3,0,1,0,support,low
PC_Analytics_437,0.11,0.85,6,261,4,0,1,0,support,low
PC_Analytics_438,0.43,0.53,2,160,3,0,1,0,support,low
PC_Analytics_439,0.77,0.9,4,237,5,0,1,0,support,low
PC_Analytics_440,0.41,0.52,2,136,3,0,1,0,technical,low
PC_Analytics_441,0.41,0.48,2,139,3,0,1,0,technical,low
PC_Analytics_442,0.36,0.78,2,151,4,0,1,0,technical,low
PC_Analytics_443,0.77,1,5,229,5,0,1,0,management,low
PC_Analytics_444,0.81,0.98,5,245,5,0,1,0,IT,low
PC_Analytics_445,0.39,0.54,2,127,3,0,1,0,IT,low
PC_Analytics_446,0.09,0.94,6,283,5,0,1,0,IT,low
PC_Analytics_447,0.44,0.46,2,143,3,0,1,0,IT,low
PC_Analytics_448,0.1,0.84,5,298,4,0,1,0,IT,low
PC_Analytics_449,0.36,0.48,2,159,3,0,1,0,product_mng,low
PC_Analytics_450,0.81,0.92,5,239,5,0,1,0,product_mng,low
PC_Analytics_451,0.81,0.9,4,226,5,0,1,0,product_mng,medium
PC_Analytics_452,0.85,0.98,5,248,5,0,1,0,product_mng,medium
PC_Analytics_453,0.1,0.87,6,286,4,0,1,0,IT,medium
PC_Analytics_454,0.37,0.54,2,145,3,0,1,0,RandD,medium
PC_Analytics_455,0.09,0.97,7,254,4,1,1,0,RandD,medium
PC_Analytics_456,0.44,0.53,2,127,3,0,1,0,RandD,medium
PC_Analytics_457,0.86,0.93,5,223,5,0,1,0,RandD,medium
PC_Analytics_458,0.77,1,4,255,5,0,1,0,RandD,medium
PC_Analytics_459,0.41,0.48,2,136,3,0,1,0,marketing,medium
PC_Analytics_460,0.4,0.48,2,137,3,0,1,0,sales,medium
PC_Analytics_461,0.43,0.49,2,135,3,0,1,0,accounting,medium
PC_Analytics_462,0.43,0.5,2,137,3,0,1,0,support,medium
PC_Analytics_463,0.8,0.53,3,255,5,0,1,0,technical,high
PC_Analytics_464,0.8,0.85,4,273,5,0,1,0,management,low
PC_Analytics_465,0.82,0.98,5,234,5,0,1,0,marketing,medium
PC_Analytics_466,0.37,0.54,2,152,3,0,1,0,marketing,medium
PC_Analytics_467,0.37,0.48,2,134,3,0,1,0,marketing,medium
PC_Analytics_468,0.09,0.95,6,292,4,0,1,0,sales,medium
PC_Analytics_469,0.9,0.92,5,245,5,0,1,0,sales,low
PC_Analytics_470,0.41,0.52,2,159,3,0,1,0,sales,low
PC_Analytics_471,0.1,0.85,6,260,4,0,1,0,sales,low
PC_Analytics_472,0.44,0.53,2,149,3,0,1,0,sales,low
PC_Analytics_473,0.89,0.85,5,266,5,0,1,0,sales,low
PC_Analytics_474,0.42,0.56,2,149,3,0,1,0,sales,low
PC_Analytics_475,0.87,1,5,242,5,0,1,0,sales,low
PC_Analytics_476,0.45,0.57,2,134,3,0,1,0,sales,low
PC_Analytics_477,0.11,0.87,5,271,4,0,1,0,sales,low
PC_Analytics_478,0.09,0.79,6,275,4,0,1,0,sales,low
PC_Analytics_479,0.76,0.83,5,227,5,0,1,0,sales,low
PC_Analytics_480,0.11,0.96,7,277,5,0,1,0,sales,low
PC_Analytics_481,0.37,0.49,2,151,3,0,1,0,sales,low
PC_Analytics_482,0.1,0.79,6,274,4,0,1,0,sales,low
PC_Analytics_483,0.77,0.87,4,242,6,0,1,0,sales,low
PC_Analytics_484,0.42,0.54,2,143,3,1,1,0,sales,low
PC_Analytics_485,0.38,0.52,2,145,3,0,1,0,sales,low
PC_Analytics_486,0.32,0.95,5,172,2,0,1,0,sales,low
PC_Analytics_487,0.38,0.49,2,135,3,0,1,0,accounting,low
PC_Analytics_488,0.19,1,4,192,4,0,1,0,accounting,low
PC_Analytics_489,0.1,0.83,7,276,4,0,1,0,accounting,low
PC_Analytics_490,0.76,0.88,4,206,4,0,1,0,hr,medium
PC_Analytics_491,0.53,0.56,4,281,6,0,1,0,hr,medium
PC_Analytics_492,0.39,0.51,2,151,3,0,1,0,hr,medium
PC_Analytics_493,0.11,0.83,6,244,4,0,1,0,hr,medium
PC_Analytics_494,0.1,0.94,6,309,4,0,1,0,technical,medium
PC_Analytics_495,0.84,1,5,218,5,0,1,0,technical,medium
PC_Analytics_496,0.82,0.99,4,263,6,0,1,0,technical,medium
PC_Analytics_497,0.1,0.82,6,244,4,0,1,0,technical,medium
PC_Analytics_498,0.59,0.49,7,263,4,0,1,0,technical,medium
PC_Analytics_499,0.44,0.48,2,143,3,0,1,0,technical,medium
PC_Analytics_500,0.89,0.95,2,181,5,0,1,0,technical,medium
PC_Analytics_501,0.91,0.84,5,265,5,0,1,0,technical,medium
PC_Analytics_502,0.66,0.57,5,161,5,0,1,0,technical,high
PC_Analytics_503,0.11,0.87,7,282,5,0,1,0,technical,low
PC_Analytics_504,0.43,0.51,2,155,3,0,1,0,technical,medium
PC_Analytics_505,0.78,0.83,4,217,6,0,1,0,support,medium
PC_Analytics_506,0.11,0.97,6,289,5,0,1,0,support,medium
PC_Analytics_507,0.83,0.98,4,259,5,0,1,0,support,medium
PC_Analytics_508,0.39,0.54,2,158,3,0,1,0,support,low
PC_Analytics_509,0.38,0.55,2,158,3,0,1,0,support,low
PC_Analytics_510,0.37,0.57,2,155,3,0,1,0,support,low
PC_Analytics_511,0.44,0.48,2,146,3,0,1,0,support,low
PC_Analytics_512,0.53,0.85,2,164,5,0,1,0,support,low
PC_Analytics_513,0.09,0.96,6,259,4,0,1,0,support,low
PC_Analytics_514,0.11,0.89,6,293,4,0,1,0,support,low
PC_Analytics_515,0.83,0.96,5,275,5,0,1,0,support,low
PC_Analytics_516,0.88,1,5,219,6,1,1,0,technical,low
PC_Analytics_517,0.1,0.89,6,247,4,0,1,0,technical,low
PC_Analytics_518,0.09,0.86,7,309,4,0,1,0,technical,low
PC_Analytics_519,0.44,0.54,2,151,3,0,1,0,management,low
PC_Analytics_520,0.39,0.51,2,129,3,0,1,0,IT,low
PC_Analytics_521,0.87,0.94,4,274,5,0,1,0,IT,low
PC_Analytics_522,0.74,0.99,4,233,5,0,1,0,IT,low
PC_Analytics_523,0.1,0.95,7,289,4,0,1,0,IT,low
PC_Analytics_524,0.74,0.82,4,239,6,0,1,0,IT,low
PC_Analytics_525,0.75,0.99,5,221,5,0,1,0,product_mng,low
PC_Analytics_526,0.41,0.56,2,150,3,0,1,0,product_mng,low
PC_Analytics_527,0.41,0.45,2,144,3,1,1,0,product_mng,low
PC_Analytics_528,0.09,0.9,7,289,4,0,1,0,product_mng,low
PC_Analytics_529,0.09,0.8,6,301,5,0,1,0,IT,medium
PC_Analytics_530,0.39,0.57,2,145,3,0,1,0,accounting,medium
PC_Analytics_531,0.4,0.56,2,137,3,0,1,0,accounting,medium
PC_Analytics_532,0.37,0.54,2,131,3,1,1,0,hr,medium
PC_Analytics_533,0.1,0.84,6,246,4,0,1,0,hr,medium
PC_Analytics_534,0.43,0.51,2,136,3,0,1,0,hr,medium
PC_Analytics_535,0.75,0.85,5,240,6,1,1,0,marketing,medium
PC_Analytics_536,0.37,0.56,2,156,3,0,1,0,sales,medium
PC_Analytics_537,0.11,0.85,6,305,4,0,1,0,accounting,medium
PC_Analytics_538,0.45,0.45,2,154,3,1,1,0,support,medium
PC_Analytics_539,0.87,1,5,261,5,1,1,0,technical,medium
PC_Analytics_540,0.11,0.94,7,244,4,0,1,0,management,medium
PC_Analytics_541,0.45,0.54,2,129,3,0,1,0,marketing,high
PC_Analytics_542,0.81,0.87,4,254,5,0,1,0,marketing,low
PC_Analytics_543,0.77,0.91,5,236,5,0,1,0,marketing,medium
PC_Analytics_544,0.89,0.92,5,237,5,0,1,0,sales,medium
PC_Analytics_545,0.43,0.49,2,135,3,0,1,0,sales,medium
PC_Analytics_546,0.78,1,5,236,5,0,1,0,sales,medium
PC_Analytics_547,0.37,0.47,2,149,3,0,1,0,sales,low
PC_Analytics_548,0.37,0.5,2,141,3,0,1,0,sales,low
PC_Analytics_549,0.85,0.82,4,270,5,0,1,0,sales,low
PC_Analytics_550,0.41,0.47,2,138,3,0,1,0,sales,low
PC_Analytics_551,0.11,0.96,6,298,4,0,1,0,sales,low
PC_Analytics_552,0.75,0.99,5,254,5,0,1,0,sales,low
PC_Analytics_553,0.82,0.85,5,248,5,0,1,0,sales,low
PC_Analytics_554,0.79,1,5,257,6,0,1,0,sales,low
PC_Analytics_555,0.43,0.53,2,150,3,0,1,0,sales,low
PC_Analytics_556,0.1,0.9,7,281,4,0,1,0,sales,low
PC_Analytics_557,0.46,0.48,2,141,3,1,1,0,sales,low
PC_Analytics_558,0.43,0.57,2,157,3,0,1,0,sales,low
PC_Analytics_559,0.43,0.55,2,136,3,0,1,0,sales,low
PC_Analytics_560,0.11,0.8,7,296,4,0,1,0,sales,low
PC_Analytics_561,0.09,0.86,6,279,4,0,1,0,sales,low
PC_Analytics_562,0.37,0.53,2,131,3,0,1,0,sales,low
PC_Analytics_563,0.4,0.57,2,160,3,0,1,0,accounting,low
PC_Analytics_564,0.1,0.77,7,291,4,0,1,0,accounting,low
PC_Analytics_565,0.41,0.53,2,157,3,0,1,0,accounting,low
PC_Analytics_566,0.79,0.58,3,294,4,0,1,0,hr,low
PC_Analytics_567,0.11,0.79,7,310,4,0,1,0,hr,low
PC_Analytics_568,0.1,0.97,6,282,4,0,1,0,hr,medium
PC_Analytics_569,0.44,0.51,2,134,3,0,1,0,hr,medium
PC_Analytics_570,0.25,0.46,4,214,4,0,1,0,technical,medium
PC_Analytics_571,0.44,0.52,2,137,3,0,1,0,technical,medium
PC_Analytics_572,0.73,1,4,252,5,0,1,0,technical,medium
PC_Analytics_573,0.75,0.97,5,243,6,0,1,0,technical,medium
PC_Analytics_574,0.36,0.47,2,148,3,0,1,0,technical,medium
PC_Analytics_575,0.37,0.49,2,151,3,0,1,0,technical,medium
PC_Analytics_576,0.39,0.49,2,129,3,0,1,0,technical,medium
PC_Analytics_577,0.48,0.78,2,198,2,0,1,0,technical,medium
PC_Analytics_578,0.57,0.72,4,275,6,0,1,0,technical,medium
PC_Analytics_579,0.9,0.96,5,243,5,0,1,0,technical,medium
PC_Analytics_580,0.39,0.55,2,159,3,0,1,0,technical,high
PC_Analytics_581,0.44,0.51,2,145,3,0,1,0,support,low
PC_Analytics_582,0.81,0.88,5,242,5,0,1,0,support,medium
PC_Analytics_583,0.74,0.87,5,242,5,0,1,0,support,medium
PC_Analytics_584,0.44,0.56,2,145,3,0,1,0,support,medium
PC_Analytics_585,0.41,0.56,2,154,3,0,1,1,support,medium
PC_Analytics_586,0.4,0.51,2,139,3,0,1,0,support,low
PC_Analytics_587,0.46,0.57,2,152,3,0,1,0,support,low
PC_Analytics_588,0.8,0.83,2,211,3,0,1,0,support,low
PC_Analytics_589,0.87,0.9,5,258,5,0,1,0,support,low
PC_Analytics_590,0.39,0.54,2,155,3,0,1,0,support,low
PC_Analytics_591,0.38,0.55,2,148,3,0,1,0,support,low
PC_Analytics_592,0.66,0.67,2,255,3,0,1,0,technical,low
PC_Analytics_593,0.1,0.8,6,264,4,0,1,0,technical,low
PC_Analytics_594,0.37,0.54,2,132,3,0,1,0,technical,low
PC_Analytics_595,0.1,0.77,6,255,4,0,1,0,management,low
PC_Analytics_596,0.09,0.87,5,263,4,0,1,0,IT,low
PC_Analytics_597,0.86,0.84,5,222,5,0,1,0,IT,low
PC_Analytics_598,0.11,0.9,6,263,4,0,1,0,IT,low
PC_Analytics_599,0.37,0.46,2,157,3,0,1,0,IT,low
PC_Analytics_600,0.11,0.92,7,307,4,0,1,0,IT,low
PC_Analytics_601,0.77,0.98,5,259,6,0,1,0,product_mng,low
PC_Analytics_602,0.84,0.94,5,222,6,0,1,0,product_mng,low
PC_Analytics_603,0.1,0.84,7,250,4,0,1,0,product_mng,low
PC_Analytics_604,0.83,0.9,5,245,5,0,1,0,product_mng,low
PC_Analytics_605,0.11,0.79,6,292,4,0,1,0,IT,low
PC_Analytics_606,0.86,0.92,5,252,5,0,1,0,RandD,low
PC_Analytics_607,0.38,0.56,2,161,3,0,1,0,RandD,medium
PC_Analytics_608,0.11,0.88,5,250,4,0,1,0,RandD,medium
PC_Analytics_609,0.45,0.49,2,134,3,0,1,0,RandD,medium
PC_Analytics_610,0.1,0.85,7,279,4,0,1,0,RandD,medium
PC_Analytics_611,0.09,0.95,7,256,4,0,1,0,marketing,medium
PC_Analytics_612,0.39,0.53,2,127,3,0,1,0,sales,medium
PC_Analytics_613,0.37,0.47,2,138,3,1,1,0,accounting,medium
PC_Analytics_614,0.81,0.97,5,243,5,0,1,0,support,medium
PC_Analytics_615,0.09,0.9,7,296,4,0,1,0,technical,medium
PC_Analytics_616,0.1,0.88,7,267,4,0,1,0,management,medium
PC_Analytics_617,0.39,0.49,2,144,3,0,1,0,marketing,medium
PC_Analytics_618,0.83,0.95,4,251,5,0,1,0,marketing,medium
PC_Analytics_619,0.45,0.57,2,148,3,0,1,0,marketing,high
PC_Analytics_620,0.43,0.51,2,141,3,0,1,0,sales,low
PC_Analytics_621,0.8,0.75,3,268,2,0,1,0,sales,medium
PC_Analytics_622,0.1,0.86,6,247,4,0,1,0,sales,medium
PC_Analytics_623,0.1,0.55,2,247,4,0,1,0,sales,medium
PC_Analytics_624,0.36,0.52,2,146,3,0,1,0,sales,medium
PC_Analytics_625,0.38,0.5,2,140,3,0,1,0,sales,low
PC_Analytics_626,0.78,0.98,5,263,6,0,1,0,sales,low
PC_Analytics_627,0.44,0.49,2,145,3,0,1,0,sales,low
PC_Analytics_628,0.41,0.46,2,156,3,1,1,0,sales,low
PC_Analytics_629,0.72,0.85,5,244,6,0,1,0,sales,low
PC_Analytics_630,0.46,0.54,2,144,3,0,1,0,sales,low
PC_Analytics_631,0.1,0.9,7,286,4,0,1,0,sales,low
PC_Analytics_632,0.34,0.67,4,141,2,0,1,0,sales,low
PC_Analytics_633,0.11,0.89,6,260,5,0,1,0,sales,low
PC_Analytics_634,0.38,0.56,2,154,3,0,1,0,sales,low
PC_Analytics_635,0.82,0.92,5,225,5,0,1,0,sales,low
PC_Analytics_636,0.39,0.57,2,127,3,0,1,0,sales,low
PC_Analytics_637,0.44,0.53,2,140,3,0,1,0,sales,low
PC_Analytics_638,0.43,0.52,2,147,3,0,1,0,sales,low
PC_Analytics_639,0.84,0.83,4,227,5,0,1,0,accounting,low
PC_Analytics_640,0.43,0.48,2,153,3,0,1,0,accounting,low
PC_Analytics_641,0.37,0.52,2,128,3,0,1,0,accounting,low
PC_Analytics_642,0.74,0.97,4,228,5,0,1,0,hr,low
PC_Analytics_643,0.73,0.97,5,235,5,0,1,0,hr,low
PC_Analytics_644,0.37,0.47,2,148,3,0,1,0,hr,low
PC_Analytics_645,0.58,0.62,4,238,3,0,1,0,hr,low
PC_Analytics_646,0.4,0.54,2,141,3,0,1,0,technical,medium
PC_Analytics_647,0.51,0.83,5,249,4,0,1,0,technical,medium
PC_Analytics_648,0.46,0.5,2,151,3,0,1,0,technical,medium
PC_Analytics_649,0.45,0.54,2,129,3,0,1,0,technical,medium
PC_Analytics_650,0.46,0.5,2,156,3,0,1,0,technical,medium
PC_Analytics_651,0.39,0.45,2,134,3,0,1,0,technical,medium
PC_Analytics_652,0.09,0.88,6,269,4,0,1,0,technical,medium
PC_Analytics_653,0.09,0.77,6,290,4,0,1,0,technical,medium
PC_Analytics_654,0.37,0.51,2,132,3,0,1,0,technical,medium
PC_Analytics_655,0.1,0.89,7,308,4,0,1,0,technical,medium
PC_Analytics_656,0.77,1,4,232,5,0,1,0,technical,medium
PC_Analytics_657,0.79,0.86,5,235,5,0,1,0,support,medium
PC_Analytics_658,0.43,0.55,2,130,3,0,1,0,support,high
PC_Analytics_659,0.38,0.53,2,146,3,0,1,0,support,low
PC_Analytics_660,0.77,0.91,5,221,6,0,1,0,support,medium
PC_Analytics_661,0.44,0.5,2,130,3,0,1,0,support,medium
PC_Analytics_662,0.39,0.46,2,136,3,0,1,0,support,medium
PC_Analytics_663,0.78,0.89,5,274,6,0,1,0,support,medium
PC_Analytics_664,0.1,0.79,6,256,5,0,1,0,support,low
PC_Analytics_665,0.1,0.77,5,276,4,0,1,0,support,low
PC_Analytics_666,0.75,0.85,5,267,5,0,1,0,support,low
PC_Analytics_667,0.46,0.62,6,213,3,0,1,0,support,low
PC_Analytics_668,0.91,0.97,4,274,6,0,1,0,technical,low
PC_Analytics_669,0.1,0.92,6,258,4,0,1,0,technical,low
PC_Analytics_670,0.72,0.6,3,153,5,0,1,0,technical,low
PC_Analytics_671,0.11,0.95,6,245,4,0,1,0,management,low
PC_Analytics_672,0.11,0.94,6,264,4,0,1,0,IT,low
PC_Analytics_673,0.46,0.57,2,154,3,0,1,0,IT,low
PC_Analytics_674,0.37,0.46,2,149,3,0,1,0,IT,low
PC_Analytics_675,0.46,0.5,2,157,3,0,1,0,IT,low
PC_Analytics_676,0.43,0.57,2,127,3,0,1,0,IT,low
PC_Analytics_677,0.11,0.82,6,270,4,0,1,0,product_mng,low
PC_Analytics_678,0.73,0.89,5,236,6,0,1,0,product_mng,low
PC_Analytics_679,0.43,0.47,2,158,3,0,1,0,product_mng,low
PC_Analytics_680,0.86,1,5,229,5,0,1,0,product_mng,low
PC_Analytics_681,0.1,0.83,6,269,4,0,1,0,IT,low
PC_Analytics_682,0.4,0.49,2,128,3,0,1,0,sales,low
PC_Analytics_683,0.11,0.87,7,278,4,0,1,0,sales,low
PC_Analytics_684,0.86,0.98,3,158,5,0,1,0,sales,low
PC_Analytics_685,0.42,1,3,202,3,0,1,0,sales,medium
PC_Analytics_686,0.79,0.84,4,240,5,0,1,0,sales,medium
PC_Analytics_687,0.1,0.96,7,255,4,0,1,0,marketing,medium
PC_Analytics_688,0.09,0.92,7,254,4,0,1,0,sales,medium
PC_Analytics_689,0.09,0.82,6,257,4,0,1,0,accounting,medium
PC_Analytics_690,0.87,1,4,228,5,0,1,0,support,medium
PC_Analytics_691,0.36,0.49,2,145,3,0,1,0,technical,medium
PC_Analytics_692,0.42,0.75,3,218,4,0,1,0,management,medium
PC_Analytics_693,0.84,0.86,5,268,5,0,1,0,marketing,medium
PC_Analytics_694,0.1,0.83,6,278,4,0,1,0,marketing,medium
PC_Analytics_695,0.78,0.71,3,249,5,0,1,0,marketing,medium
PC_Analytics_696,0.35,0.99,3,236,4,0,1,0,sales,medium
PC_Analytics_697,0.1,0.81,7,291,4,0,1,0,sales,high
PC_Analytics_698,0.11,0.8,6,306,4,0,1,0,sales,low
PC_Analytics_699,0.43,0.48,2,135,3,0,1,0,sales,medium
PC_Analytics_700,0.38,0.45,2,156,3,0,1,0,sales,medium
PC_Analytics_701,0.46,0.54,2,143,3,0,1,0,sales,medium
PC_Analytics_702,0.89,0.82,4,243,5,0,1,0,sales,medium
PC_Analytics_703,0.45,0.5,2,147,3,0,1,0,sales,low
PC_Analytics_704,0.44,0.53,2,159,3,0,1,0,sales,low
PC_Analytics_705,0.74,0.54,5,216,3,0,1,0,sales,low
PC_Analytics_706,0.45,0.54,2,152,3,0,1,0,sales,low
PC_Analytics_707,0.79,0.93,4,226,5,0,1,0,sales,low
PC_Analytics_708,0.79,0.91,5,271,5,0,1,0,sales,low
PC_Analytics_709,0.11,0.87,6,255,4,0,1,0,sales,low
PC_Analytics_710,0.42,0.48,2,140,3,0,1,0,sales,low
PC_Analytics_711,0.64,0.9,6,252,2,0,1,0,sales,low
PC_Analytics_712,0.4,0.55,2,159,3,0,1,0,sales,low
PC_Analytics_713,0.84,0.98,5,270,5,0,1,0,sales,low
PC_Analytics_714,0.73,0.92,5,232,5,0,1,0,sales,low
PC_Analytics_715,0.4,0.51,2,144,3,0,1,0,accounting,low
PC_Analytics_716,0.36,0.45,2,127,3,0,1,0,accounting,low
PC_Analytics_717,0.43,0.47,2,131,3,0,1,0,accounting,low
PC_Analytics_718,0.11,0.78,6,243,4,0,1,0,hr,low
PC_Analytics_719,0.91,1,5,244,6,0,1,0,hr,low
PC_Analytics_720,0.8,1,5,260,5,0,1,0,hr,low
PC_Analytics_721,0.42,0.49,2,139,3,0,1,0,hr,low
PC_Analytics_722,0.31,0.87,4,184,3,0,1,0,technical,low
PC_Analytics_723,0.44,0.47,2,130,3,0,1,0,technical,low
PC_Analytics_724,0.38,0.54,2,135,3,0,1,0,technical,medium
PC_Analytics_725,0.45,0.56,2,146,3,0,1,0,technical,medium
PC_Analytics_726,0.43,0.46,2,149,3,0,1,0,technical,medium
PC_Analytics_727,0.45,0.46,2,153,3,1,1,0,technical,medium
PC_Analytics_728,0.43,0.57,2,160,3,0,1,0,technical,medium
PC_Analytics_729,0.43,0.49,2,160,3,0,1,0,technical,medium
PC_Analytics_730,0.09,0.83,6,282,4,0,1,0,technical,medium
PC_Analytics_731,0.43,0.47,2,128,3,0,1,0,technical,medium
PC_Analytics_732,0.79,0.94,4,232,5,0,1,0,technical,medium
PC_Analytics_733,0.85,0.58,3,226,2,0,1,0,support,medium
PC_Analytics_734,0.38,0.45,2,129,3,0,1,0,support,medium
PC_Analytics_735,0.11,0.92,7,255,4,0,1,0,support,medium
PC_Analytics_736,0.83,0.99,5,258,5,0,1,0,support,high
PC_Analytics_737,0.81,0.91,4,229,5,0,1,0,support,low
PC_Analytics_738,0.42,0.56,2,143,3,0,1,0,support,medium
PC_Analytics_739,0.11,0.87,6,257,4,0,1,0,support,medium
PC_Analytics_740,0.11,0.85,7,275,4,0,1,0,support,medium
PC_Analytics_741,0.1,0.89,7,291,4,0,1,0,support,medium
PC_Analytics_742,0.5,0.54,5,153,4,0,1,0,support,low
PC_Analytics_743,0.44,0.49,2,154,3,0,1,0,support,low
PC_Analytics_744,0.11,0.9,6,301,4,0,1,0,technical,low
PC_Analytics_745,0.39,0.52,2,134,3,0,1,0,technical,low
PC_Analytics_746,0.11,0.78,6,245,4,0,1,0,technical,low
PC_Analytics_747,0.36,0.5,2,132,3,0,1,0,management,low
PC_Analytics_748,0.43,0.51,2,130,3,0,1,0,IT,low
PC_Analytics_749,0.4,0.5,2,127,3,0,1,0,IT,low
PC_Analytics_750,0.86,0.84,4,246,6,0,1,0,IT,low
PC_Analytics_751,0.38,0.49,2,145,3,0,1,0,IT,low
PC_Analytics_752,0.46,0.45,2,138,3,0,1,1,IT,low
PC_Analytics_753,0.37,0.57,2,129,3,0,1,0,product_mng,low
PC_Analytics_754,0.43,0.52,2,150,3,0,1,0,product_mng,low
PC_Analytics_755,0.66,0.93,5,253,5,0,1,0,product_mng,low
PC_Analytics_756,0.37,0.48,2,160,3,0,1,0,product_mng,low
PC_Analytics_757,0.77,0.92,5,235,5,0,1,0,IT,low
PC_Analytics_758,0.38,0.55,2,151,3,0,1,0,sales,low
PC_Analytics_759,0.39,0.54,2,127,3,0,1,0,sales,low
PC_Analytics_760,0.41,0.55,2,151,3,0,1,0,sales,low
PC_Analytics_761,0.1,0.9,7,290,4,0,1,0,sales,low
PC_Analytics_762,0.09,0.93,6,249,4,0,1,0,sales,low
PC_Analytics_763,0.41,0.47,2,131,3,0,1,0,marketing,medium
PC_Analytics_764,0.39,0.46,2,159,3,0,1,0,sales,medium
PC_Analytics_765,0.83,0.99,4,223,5,0,1,0,accounting,medium
PC_Analytics_766,0.09,0.87,3,214,2,0,1,0,support,medium
PC_Analytics_767,0.75,0.81,5,227,5,0,1,0,technical,medium
PC_Analytics_768,0.44,0.54,2,127,3,0,1,0,management,medium
PC_Analytics_769,0.1,0.84,6,293,5,0,1,0,marketing,medium
PC_Analytics_770,0.42,0.46,2,141,3,0,1,0,marketing,medium
PC_Analytics_771,0.1,0.83,6,300,4,0,1,0,marketing,medium
PC_Analytics_772,0.1,0.86,6,309,4,0,1,0,sales,medium
PC_Analytics_773,0.31,0.77,4,149,3,0,1,0,sales,medium
PC_Analytics_774,0.42,0.54,2,159,3,0,1,0,sales,medium
PC_Analytics_775,0.38,0.5,2,152,3,0,1,0,sales,high
PC_Analytics_776,0.39,0.57,2,158,3,0,1,0,sales,low
PC_Analytics_777,0.1,0.97,6,254,5,0,1,0,sales,medium
PC_Analytics_778,0.11,0.93,6,294,4,0,1,0,sales,medium
PC_Analytics_779,0.1,0.92,7,269,4,0,1,0,sales,medium
PC_Analytics_780,0.11,0.9,7,247,4,0,1,0,sales,medium
PC_Analytics_781,0.44,0.65,3,271,4,0,1,0,sales,low
PC_Analytics_782,0.91,0.96,4,232,5,0,1,0,sales,low
PC_Analytics_783,0.72,1,4,245,5,0,1,0,sales,low
PC_Analytics_784,0.36,0.46,2,132,3,0,1,0,sales,low
PC_Analytics_785,0.44,0.57,2,131,3,0,1,0,sales,low
PC_Analytics_786,0.85,0.99,5,248,5,0,1,0,sales,low
PC_Analytics_787,0.78,0.93,5,225,5,0,1,0,sales,low
